sale_id,sale_date,customer_id,product_id,quantity_kg,selling_price_per_kg,cost_price_per_kg,amount_paid,total_amount,profit,outstanding
1523,2026-05-28,12,6,2375.3,0.46,0.2,793.55,1092.64,617.58,299.09
1524,2026-05-28,20,6,2578.2,0.45,0.2,1155.24,1160.19,644.55,4.95
1525,2026-05-28,15,3,3925.1,3.7,2.52,8198.14,14522.87,4631.62,6324.73
1526,2026-05-28,8,4,5231.2,2.43,1.64,7565.31,12711.82,4132.65,5146.51
1527,2026-05-28,22,1,4554.5,4.85,3.07,11290.34,22089.32,8107.01,10798.98
1528,2026-05-28,8,1,1990.0,4.64,3.02,4355.5,9233.6,3223.8,4878.1
1529,2026-05-28,2,2,3431.8,4.09,2.73,11294.53,14036.06,4667.25,2741.53
1530,2026-05-29,8,5,4165.6,1.23,0.71,2375.27,5123.69,2166.11,2748.42
1531,2026-05-29,2,2,3433.5,3.9,2.75,11613.13,13390.65,3948.52,1777.52
1532,2026-05-29,6,3,4389.0,3.58,2.45,14040.25,15712.62,4959.57,1672.37
1533,2026-05-29,17,2,2301.3,4.0,2.67,3164.64,9205.2,3060.73,6040.56
1534,2026-05-29,15,4,1971.1,2.42,1.62,4336.68,4770.06,1576.88,433.38
1535,2026-05-30,23,3,1619.3,3.67,2.54,3088.55,5942.83,1829.81,2854.28
1536,2026-05-30,6,5,1758.0,1.26,0.7,1137.81,2215.08,984.48,1077.27
1537,2026-05-30,13,1,3675.9,4.6,3.06,11080.03,16909.14,5660.89,5829.11
1538,2026-05-30,12,3,3049.1,3.46,2.54,3855.39,10549.89,2805.17,6694.5
1539,2026-05-31,21,4,5418.7,2.37,1.56,12297.54,12842.32,4389.15,544.78
1540,2026-05-31,1,4,3941.9,2.4,1.62,6568.25,9460.56,3074.68,2892.31
1541,2026-05-31,8,3,4893.4,3.5,2.52,8968.55,17126.9,4795.53,8158.35
1542,2026-05-31,6,3,3056.1,3.73,2.55,5375.8,11399.25,3606.2,6023.45
1543,2026-05-31,21,2,3659.7,3.93,2.74,14034.97,14382.62,4355.04,347.65
1544,2026-06-01,6,2,1865.3,3.98,2.7,5626.89,7423.89,2387.58,1797.0
1545,2026-06-01,14,4,5104.8,2.22,1.62,4251.94,11332.66,3062.88,7080.72
1546,2026-06-02,2,5,5276.4,1.21,0.69,4802.37,6384.44,2743.73,1582.07
1547,2026-06-02,9,2,4614.5,3.86,2.72,6009.6,17811.97,5260.53,11802.37
1548,2026-06-02,8,3,5337.5,3.8,2.57,8381.48,20282.5,6565.12,11901.02
1549,2026-06-02,11,4,7202.9,2.29,1.62,12131.13,16494.64,4825.94,4363.51
1550,2026-06-02,23,6,3597.6,0.46,0.2,1422.7,1654.9,935.38,232.2
1551,2026-06-02,21,3,4093.0,3.57,2.47,13382.08,14612.01,4502.3,1229.93
1552,2026-06-02,18,5,3302.4,1.19,0.71,3447.59,3929.86,1585.15,482.27
1553,2026-06-02,2,3,3114.7,3.67,2.47,7190.99,11430.95,3737.64,4239.96
1554,2026-06-02,14,3,200.0,3.48,2.51,479.12,696.0,194.0,216.88
1555,2026-06-03,23,2,3592.4,3.93,2.67,6379.98,14118.13,4526.42,7738.15
1556,2026-06-03,20,5,5189.3,1.2,0.71,5716.32,6227.16,2542.76,510.84
1557,2026-06-03,14,3,1349.5,3.56,2.51,3759.74,4804.22,1416.98,1044.48
1558,2026-06-03,3,4,4084.7,2.4,1.58,8950.38,9803.28,3349.45,852.9
1559,2026-06-03,7,1,9354.2,4.84,3.06,45281.62,45274.33,16650.48,-7.29
1560,2026-06-03,1,4,4105.7,2.3,1.6,7625.73,9443.11,2873.99,1817.38
1561,2026-06-04,9,1,3989.0,4.83,3.12,10247.33,19266.87,6821.19,9019.54
1562,2026-06-04,9,2,2807.7,4.19,2.68,7015.29,11764.26,4239.63,4748.97
1563,2026-06-04,5,5,3639.1,1.22,0.69,3427.49,4439.7,1928.72,1012.21
1564,2026-06-04,6,3,2766.9,3.77,2.47,6450.19,10431.21,3596.97,3981.02
1565,2026-06-04,20,1,2710.8,4.72,3.15,8860.02,12794.98,4255.96,3934.96
1566,2026-06-04,23,1,3476.7,4.5,3.08,8436.3,15645.15,4936.91,7208.85
1567,2026-06-04,1,1,2264.1,4.74,3.02,8167.3,10731.83,3894.25,2564.53
1568,2026-06-05,14,5,5302.9,1.18,0.71,4103.89,6257.42,2492.36,2153.53
1569,2026-06-05,23,1,4065.1,4.43,3.01,12292.66,18008.39,5772.44,5715.73
1570,2026-06-06,23,2,4202.7,4.19,2.64,10488.52,17609.31,6514.18,7120.79
1571,2026-06-06,13,5,3663.1,1.16,0.71,4168.96,4249.2,1648.39,80.24
1572,2026-06-06,25,4,743.5,2.28,1.64,1288.37,1695.18,475.84,406.81
1573,2026-06-06,5,3,4979.2,3.69,2.5,16220.2,18373.25,5925.25,2153.05
1574,2026-06-06,2,6,3718.9,0.44,0.2,1095.1,1636.32,892.54,541.22
1575,2026-06-06,17,6,1640.5,0.47,0.2,550.33,771.04,442.93,220.71
1576,2026-06-07,23,3,3373.3,3.55,2.44,5759.77,11975.22,3744.36,6215.45
1577,2026-06-07,12,5,907.8,1.19,0.7,322.37,1080.28,444.82,757.91
1578,2026-06-07,3,2,1281.2,4.14,2.64,3285.87,5304.17,1921.8,2018.3
1579,2026-06-07,2,4,2715.4,2.39,1.6,3768.72,6489.81,2145.17,2721.09
1580,2026-06-08,13,3,5103.4,3.46,2.5,17662.83,17657.76,4899.26,-5.07
1581,2026-06-08,3,2,5283.0,4.1,2.65,10942.66,21660.3,7660.35,10717.64
1582,2026-06-08,8,3,2556.8,3.64,2.54,5515.1,9306.75,2812.48,3791.65
1583,2026-06-08,7,5,2473.1,1.17,0.69,2310.46,2893.53,1187.09,583.07
1584,2026-06-08,11,6,4212.5,0.46,0.2,1300.22,1937.75,1095.25,637.53
1585,2026-06-08,19,2,4029.4,3.95,2.76,11411.56,15916.13,4794.99,4504.57
1586,2026-06-08,2,6,2949.1,0.45,0.2,733.12,1327.1,737.28,593.98
1587,2026-06-08,12,3,4207.4,3.75,2.57,5146.46,15777.75,4964.73,10631.29
1588,2026-06-08,12,6,3377.7,0.43,0.2,316.18,1452.41,776.87,1136.23
1589,2026-06-09,21,1,3274.6,4.75,3.06,14943.29,15554.35,5534.07,611.06
1590,2026-06-09,25,4,5388.1,2.3,1.57,12383.56,12392.63,3933.31,9.07
1591,2026-06-09,9,4,5536.3,2.29,1.62,3773.57,12678.13,3709.32,8904.56
1592,2026-06-10,6,4,2727.8,2.39,1.57,4109.83,6519.44,2236.8,2409.61
1593,2026-06-10,18,1,5955.5,4.76,3.03,28344.66,28348.18,10303.02,3.52
1594,2026-06-10,17,4,2210.0,2.31,1.56,2185.43,5105.1,1657.5,2919.67
1595,2026-06-10,16,4,3284.5,2.28,1.65,1496.03,7488.66,2069.23,5992.63
1596,2026-06-11,4,6,1856.5,0.46,0.2,851.77,853.99,482.69,2.22
1597,2026-06-11,14,1,3330.7,4.83,3.11,6795.67,16087.28,5728.8,9291.61
1598,2026-06-11,19,4,5004.3,2.3,1.61,7851.75,11509.89,3452.97,3658.14
1599,2026-06-11,15,5,3823.3,1.25,0.7,2065.79,4779.12,2102.82,2713.33
1600,2026-06-11,14,1,3870.3,4.75,3.16,9948.0,18383.92,6153.78,8435.92
1601,2026-06-11,1,3,5188.3,3.5,2.55,17483.88,18159.05,4928.89,675.17
1602,2026-06-11,3,6,4349.7,0.44,0.2,1746.05,1913.87,1043.93,167.82
1603,2026-06-12,24,5,3179.9,1.19,0.71,3628.79,3784.08,1526.35,155.29
1604,2026-06-12,18,1,5458.8,4.74,3.19,25880.58,25874.71,8461.14,-5.87
1605,2026-06-12,9,2,3711.4,3.88,2.76,5717.43,14400.23,4156.77,8682.8
1606,2026-06-12,21,3,2383.6,3.57,2.5,8519.67,8509.45,2550.45,-10.22
1607,2026-06-12,25,5,5724.5,1.22,0.69,6965.79,6983.89,3033.98,18.1
1608,2026-06-12,19,5,2404.5,1.27,0.68,2111.8,3053.72,1418.66,941.92
1609,2026-06-12,25,3,5770.3,3.8,2.45,19073.98,21927.14,7789.9,2853.16
1610,2026-06-13,1,6,3247.7,0.45,0.2,1079.12,1461.46,811.92,382.34
1611,2026-06-13,1,4,2799.2,2.43,1.63,4622.54,6802.06,2239.36,2179.52
1612,2026-06-13,18,2,5539.3,4.2,2.72,19894.67,23265.06,8198.16,3370.39
1613,2026-06-13,19,2,4646.5,4.16,2.67,12966.19,19329.44,6923.29,6363.25
1614,2026-06-13,1,5,1855.9,1.21,0.72,1676.78,2245.64,909.39,568.86
1615,2026-06-14,25,2,3036.4,4.01,2.72,12190.54,12175.96,3916.96,-14.58
1616,2026-06-14,24,1,2462.7,4.53,3.15,10219.4,11156.03,3398.53,936.63
1617,2026-06-14,5,5,4268.9,1.26,0.71,5258.92,5378.81,2347.9,119.89
1618,2026-06-14,13,5,4843.6,1.21,0.68,4755.2,5860.76,2567.11,1105.56
1619,2026-06-15,2,6,3275.1,0.47,0.2,1219.18,1539.3,884.28,320.12
1620,2026-06-15,17,3,2810.0,3.73,2.46,3809.71,10481.3,3568.7,6671.59
1621,2026-06-15,6,1,3782.1,4.78,3.12,13319.64,18078.44,6278.29,4758.8
1622,2026-06-15,14,2,3818.0,4.11,2.69,10754.36,15691.98,5421.56,4937.62
1623,2026-06-15,14,6,476.0,0.46,0.2,67.03,218.96,123.76,151.93
1624,2026-06-16,25,2,4829.6,4.14,2.64,16560.4,19994.54,7244.4,3434.14
1625,2026-06-16,21,6,4484.2,0.43,0.2,1945.04,1928.21,1031.37,-16.83
1626,2026-06-16,6,6,3986.4,0.44,0.19,1206.73,1754.02,996.6,547.29
1627,2026-06-16,1,4,869.2,2.42,1.6,1726.83,2103.46,712.74,376.63
1628,2026-06-16,6,6,2489.2,0.46,0.2,638.99,1145.03,647.19,506.04
1629,2026-06-16,16,2,3706.8,4.04,2.62,5990.05,14975.47,5263.66,8985.42
1630,2026-06-17,13,6,3385.3,0.48,0.2,1613.16,1624.94,947.88,11.78
1631,2026-06-17,16,3,2885.0,3.5,2.47,4404.29,10097.5,2971.55,5693.21
1632,2026-06-17,14,4,3160.3,2.39,1.56,3425.68,7553.12,2623.05,4127.44
1633,2026-06-17,13,1,2943.2,4.66,3.09,13713.17,13715.31,4620.82,2.14
1634,2026-06-17,9,5,4396.5,1.2,0.69,3570.69,5275.8,2242.22,1705.11
1635,2026-06-18,14,6,2931.2,0.45,0.2,772.17,1319.04,732.8,546.87
1636,2026-06-18,8,4,5184.8,2.21,1.56,6397.51,11458.41,3370.12,5060.9
1637,2026-06-18,14,3,2980.8,3.48,2.5,3428.89,10373.18,2921.18,6944.29
1638,2026-06-19,13,6,4375.6,0.46,0.2,1456.69,2012.78,1137.66,556.09
1639,2026-06-19,16,3,1792.9,3.63,2.46,4410.25,6508.23,2097.69,2097.98
1640,2026-06-19,18,1,3213.4,4.53,3.18,11626.25,14556.7,4338.09,2930.45
1641,2026-06-19,14,3,2686.0,3.72,2.43,5533.41,9991.92,3464.94,4458.51
1642,2026-06-19,13,2,4790.2,4.16,2.77,12969.9,19927.23,6658.38,6957.33
1643,2026-06-20,24,5,4700.5,1.15,0.68,5421.78,5405.58,2209.23,-16.2
1644,2026-06-20,25,2,4547.4,4.09,2.74,18588.15,18598.87,6138.99,10.72
1645,2026-06-21,15,4,5158.5,2.36,1.6,8362.55,12174.06,3920.46,3811.51
1646,2026-06-21,3,4,3759.6,2.23,1.58,4524.38,8383.91,2443.74,3859.53
1647,2026-06-21,19,6,2076.9,0.47,0.2,502.71,976.14,560.76,473.43
1648,2026-06-22,24,5,4892.5,1.24,0.71,4482.16,6066.7,2593.02,1584.54
1649,2026-06-22,3,4,575.2,2.33,1.61,948.44,1340.22,414.14,391.78
1650,2026-06-22,16,6,4359.6,0.47,0.2,1264.39,2049.01,1177.09,784.62
1651,2026-06-22,11,3,2578.4,3.82,2.54,7706.53,9849.49,3300.35,2142.96
1652,2026-06-22,24,3,4782.5,3.56,2.43,15094.63,17025.7,5404.22,1931.07
1653,2026-06-23,5,3,4214.6,3.8,2.46,13302.26,16015.48,5647.56,2713.22
1654,2026-06-23,19,1,4863.3,4.5,3.13,18563.08,21884.85,6662.72,3321.77
1655,2026-06-24,5,6,4826.2,0.44,0.19,1715.07,2123.53,1206.55,408.46
1656,2026-06-24,8,5,1977.7,1.17,0.68,1015.94,2313.91,969.07,1297.97
1657,2026-06-24,10,1,2987.9,4.58,3.19,10895.74,13684.58,4153.18,2788.84
1658,2026-06-24,23,1,3022.4,4.42,3.08,9199.77,13359.01,4050.02,4159.24
1659,2026-06-24,5,4,2839.0,2.29,1.58,6498.77,6501.31,2015.69,2.54
1660,2026-06-24,13,5,3220.1,1.2,0.72,2943.32,3864.12,1545.65,920.8
1661,2026-06-24,5,3,6100.8,3.61,2.48,22037.15,22023.89,6893.9,-13.26
1662,2026-06-25,22,3,2697.8,3.65,2.5,7019.88,9846.97,3102.47,2827.09
1663,2026-06-25,19,1,3833.2,4.7,3.01,13543.12,18016.04,6478.11,4472.92
1664,2026-06-25,25,5,3808.9,1.2,0.71,4587.76,4570.68,1866.36,-17.08
1665,2026-06-25,7,5,3697.9,1.23,0.7,2638.03,4548.42,1959.89,1910.39
1666,2026-06-25,16,3,6257.5,3.54,2.57,8307.53,22151.55,6069.78,13844.02
1667,2026-06-26,9,3,4118.0,3.7,2.52,7036.4,15236.6,4859.24,8200.2
1668,2026-06-26,18,2,3642.2,4.01,2.75,14600.31,14605.22,4589.17,4.91
1669,2026-06-27,3,4,530.7,2.23,1.64,724.36,1183.46,313.11,459.1
1670,2026-06-27,12,6,5936.3,0.45,0.2,960.78,2671.34,1484.08,1710.56
1671,2026-06-27,11,6,4872.4,0.46,0.19,1002.44,2241.3,1315.55,1238.86
1672,2026-06-27,7,2,5980.2,3.84,2.66,17027.93,22963.97,7056.64,5936.04
1673,2026-06-27,17,5,4479.9,1.26,0.69,2410.52,5644.67,2553.54,3234.15
1674,2026-06-28,1,5,3455.4,1.21,0.72,3208.36,4181.03,1693.15,972.67
1675,2026-06-28,18,3,3693.1,3.56,2.53,13145.52,13147.44,3803.89,1.92
1676,2026-06-28,12,2,2792.8,3.95,2.65,4769.43,11031.56,3630.64,6262.13
1677,2026-06-29,11,5,1621.4,1.19,0.71,959.75,1929.47,778.27,969.72
1678,2026-06-29,21,3,3177.8,3.46,2.45,10889.65,10995.19,3209.58,105.54
1679,2026-06-29,9,3,1996.0,3.56,2.45,2445.31,7105.76,2215.56,4660.45
1680,2026-06-29,16,3,2236.9,3.75,2.56,2510.49,8388.38,2661.91,5877.89
1681,2026-06-29,3,5,1907.8,1.25,0.68,1623.04,2384.75,1087.45,761.71
1682,2026-06-29,19,1,2948.3,4.76,3.08,13378.53,14033.91,4953.14,655.38
1683,2026-06-30,3,4,1723.7,2.33,1.59,3296.76,4016.22,1275.54,719.46
1684,2026-06-30,2,5,3564.8,1.16,0.69,2884.55,4135.17,1675.46,1250.62
1685,2026-06-30,13,1,3374.1,4.8,3.1,14313.34,16195.68,5735.97,1882.34
1686,2026-06-30,23,2,5334.4,4.04,2.74,13786.85,21550.98,6934.72,7764.13
